조업일,KPI_ID,관리항목,실적값,원판정,연속판정,연속기준
2025-12-19,KPI_U04_UI_P03,C 생산원단위,2436.9495,정상,정상,2일 연속
2025-12-20,KPI_U04_UI_P03,C 생산원단위,2615.1997,정상,정상,2일 연속
2025-12-21,KPI_U04_UI_P03,C 생산원단위,2676.4165,정상,정상,2일 연속
2025-12-22,KPI_U04_UI_P03,C 생산원단위,2582.6265,정상,정상,2일 연속
2025-12-23,KPI_U04_UI_P03,C 생산원단위,2499.9396,정상,정상,2일 연속
2025-12-24,KPI_U04_UI_P03,C 생산원단위,2532.8378,정상,정상,2일 연속
2025-12-25,KPI_U04_UI_P03,C 생산원단위,2517.5897,정상,정상,2일 연속
2025-12-26,KPI_U04_UI_P03,C 생산원단위,2438.1778,정상,정상,2일 연속
2025-12-27,KPI_U04_UI_P03,C 생산원단위,2513.4725,정상,정상,2일 연속
2025-12-28,KPI_U04_UI_P03,C 생산원단위,2555.2205,정상,정상,2일 연속
2025-12-29,KPI_U04_UI_P03,C 생산원단위,2397.1801,정상,정상,2일 연속
2025-12-30,KPI_U04_UI_P03,C 생산원단위,2407.2857,정상,정상,2일 연속
2025-12-31,KPI_U04_UI_P03,C 생산원단위,2598.4004,정상,정상,2일 연속
2024-01-01,KPI_U04_CHEM_U01,약품 A 원단위,0.4682,정상,정상,2일 연속
2024-01-02,KPI_U04_CHEM_U01,약품 A 원단위,0.47,정상,정상,2일 연속
2024-01-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4702,정상,정상,2일 연속
2024-01-04,KPI_U04_CHEM_U01,약품 A 원단위,0.4602,정상,정상,2일 연속
2024-01-05,KPI_U04_CHEM_U01,약품 A 원단위,0.4641,정상,정상,2일 연속
2024-01-06,KPI_U04_CHEM_U01,약품 A 원단위,0.4659,정상,정상,2일 연속
2024-01-07,KPI_U04_CHEM_U01,약품 A 원단위,0.4609,정상,정상,2일 연속
2024-01-08,KPI_U04_CHEM_U01,약품 A 원단위,0.466,정상,정상,2일 연속
2024-01-09,KPI_U04_CHEM_U01,약품 A 원단위,0.4707,정상,정상,2일 연속
2024-01-10,KPI_U04_CHEM_U01,약품 A 원단위,0.464,정상,정상,2일 연속
2024-01-11,KPI_U04_CHEM_U01,약품 A 원단위,0.4605,정상,정상,2일 연속
2024-01-12,KPI_U04_CHEM_U01,약품 A 원단위,0.4674,정상,정상,2일 연속
2024-01-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4686,정상,정상,2일 연속
2024-01-14,KPI_U04_CHEM_U01,약품 A 원단위,0.4735,정상,정상,2일 연속
2024-01-15,KPI_U04_CHEM_U01,약품 A 원단위,0.4654,정상,정상,2일 연속
2024-01-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4673,정상,정상,2일 연속
2024-01-17,KPI_U04_CHEM_U01,약품 A 원단위,0.4696,정상,정상,2일 연속
2024-01-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4763,주의,정상,2일 연속
2024-01-19,KPI_U04_CHEM_U01,약품 A 원단위,0.474,주의,주의,2일 연속
2024-01-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4699,정상,정상,2일 연속
2024-01-21,KPI_U04_CHEM_U01,약품 A 원단위,0.4661,정상,정상,2일 연속
2024-01-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4652,정상,정상,2일 연속
2024-01-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4688,정상,정상,2일 연속
2024-01-24,KPI_U04_CHEM_U01,약품 A 원단위,0.4767,이상,정상,2일 연속
2024-01-25,KPI_U04_CHEM_U01,약품 A 원단위,0.4696,정상,정상,2일 연속
2024-01-26,KPI_U04_CHEM_U01,약품 A 원단위,0.4736,정상,정상,2일 연속
2024-01-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4722,정상,정상,2일 연속
2024-01-28,KPI_U04_CHEM_U01,약품 A 원단위,0.467,정상,정상,2일 연속
2024-01-29,KPI_U04_CHEM_U01,약품 A 원단위,0.4646,정상,정상,2일 연속
2024-01-30,KPI_U04_CHEM_U01,약품 A 원단위,0.4751,주의,정상,2일 연속
2024-01-31,KPI_U04_CHEM_U01,약품 A 원단위,0.4693,정상,정상,2일 연속
2024-02-01,KPI_U04_CHEM_U01,약품 A 원단위,0.47,정상,정상,2일 연속
2024-02-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4683,정상,정상,2일 연속
2024-02-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4636,정상,정상,2일 연속
2024-02-04,KPI_U04_CHEM_U01,약품 A 원단위,0.4643,정상,정상,2일 연속
2024-02-05,KPI_U04_CHEM_U01,약품 A 원단위,0.4626,정상,정상,2일 연속
2024-02-06,KPI_U04_CHEM_U01,약품 A 원단위,0.4605,정상,정상,2일 연속
2024-02-07,KPI_U04_CHEM_U01,약품 A 원단위,0.4623,정상,정상,2일 연속
2024-02-08,KPI_U04_CHEM_U01,약품 A 원단위,0.4669,정상,정상,2일 연속
2024-02-09,KPI_U04_CHEM_U01,약품 A 원단위,0.4695,정상,정상,2일 연속
2024-02-10,KPI_U04_CHEM_U01,약품 A 원단위,0.4695,정상,정상,2일 연속
2024-02-11,KPI_U04_CHEM_U01,약품 A 원단위,0.4744,주의,정상,2일 연속
2024-02-12,KPI_U04_CHEM_U01,약품 A 원단위,0.4692,정상,정상,2일 연속
2024-02-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4651,정상,정상,2일 연속
2024-02-14,KPI_U04_CHEM_U01,약품 A 원단위,0.4712,정상,정상,2일 연속
2024-02-15,KPI_U04_CHEM_U01,약품 A 원단위,0.4667,정상,정상,2일 연속
2024-02-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4728,정상,정상,2일 연속
2024-02-17,KPI_U04_CHEM_U01,약품 A 원단위,0.4662,정상,정상,2일 연속
2024-02-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4654,정상,정상,2일 연속
2024-02-19,KPI_U04_CHEM_U01,약품 A 원단위,0.4729,정상,정상,2일 연속
2024-02-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4731,정상,정상,2일 연속
2024-02-21,KPI_U04_CHEM_U01,약품 A 원단위,0.4685,정상,정상,2일 연속
2024-02-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4676,정상,정상,2일 연속
2024-02-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4691,정상,정상,2일 연속
2024-02-24,KPI_U04_CHEM_U01,약품 A 원단위,0.4717,정상,정상,2일 연속
2024-02-25,KPI_U04_CHEM_U01,약품 A 원단위,0.4682,정상,정상,2일 연속
2024-02-26,KPI_U04_CHEM_U01,약품 A 원단위,0.4664,정상,정상,2일 연속
2024-02-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4642,정상,정상,2일 연속
2024-02-28,KPI_U04_CHEM_U01,약품 A 원단위,0.4691,정상,정상,2일 연속
2024-02-29,KPI_U04_CHEM_U01,약품 A 원단위,0.4708,정상,정상,2일 연속
2024-03-01,KPI_U04_CHEM_U01,약품 A 원단위,0.47,정상,정상,2일 연속
2024-03-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4655,정상,정상,2일 연속
2024-03-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4666,정상,정상,2일 연속
2024-03-04,KPI_U04_CHEM_U01,약품 A 원단위,0.465,정상,정상,2일 연속
2024-03-05,KPI_U04_CHEM_U01,약품 A 원단위,0.4637,정상,정상,2일 연속
2024-03-06,KPI_U04_CHEM_U01,약품 A 원단위,0.4566,정상,정상,2일 연속
2024-03-07,KPI_U04_CHEM_U01,약품 A 원단위,0.4697,정상,정상,2일 연속
2024-03-08,KPI_U04_CHEM_U01,약품 A 원단위,0.4709,정상,정상,2일 연속
2024-03-09,KPI_U04_CHEM_U01,약품 A 원단위,0.4747,주의,정상,2일 연속
2024-03-10,KPI_U04_CHEM_U01,약품 A 원단위,0.4607,정상,정상,2일 연속
2024-03-11,KPI_U04_CHEM_U01,약품 A 원단위,0.4667,정상,정상,2일 연속
2024-03-12,KPI_U04_CHEM_U01,약품 A 원단위,0.4695,정상,정상,2일 연속
2024-03-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4679,정상,정상,2일 연속
2024-03-14,KPI_U04_CHEM_U01,약품 A 원단위,0.472,정상,정상,2일 연속
2024-03-15,KPI_U04_CHEM_U01,약품 A 원단위,0.4654,정상,정상,2일 연속
2024-03-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4634,정상,정상,2일 연속
2024-03-17,KPI_U04_CHEM_U01,약품 A 원단위,0.4702,정상,정상,2일 연속
2024-03-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4697,정상,정상,2일 연속
2024-03-19,KPI_U04_CHEM_U01,약품 A 원단위,0.4693,정상,정상,2일 연속
2024-03-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4666,정상,정상,2일 연속
2024-03-21,KPI_U04_CHEM_U01,약품 A 원단위,0.4659,정상,정상,2일 연속
2024-03-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4691,정상,정상,2일 연속
2024-03-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4692,정상,정상,2일 연속
2024-03-24,KPI_U04_CHEM_U01,약품 A 원단위,0.4722,정상,정상,2일 연속
2024-03-25,KPI_U04_CHEM_U01,약품 A 원단위,0.464,정상,정상,2일 연속
2024-03-26,KPI_U04_CHEM_U01,약품 A 원단위,0.4655,정상,정상,2일 연속
2024-03-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4663,정상,정상,2일 연속
2024-03-28,KPI_U04_CHEM_U01,약품 A 원단위,0.468,정상,정상,2일 연속
2024-03-29,KPI_U04_CHEM_U01,약품 A 원단위,0.4652,정상,정상,2일 연속
2024-03-30,KPI_U04_CHEM_U01,약품 A 원단위,0.4697,정상,정상,2일 연속
2024-03-31,KPI_U04_CHEM_U01,약품 A 원단위,0.4678,정상,정상,2일 연속
2024-04-01,KPI_U04_CHEM_U01,약품 A 원단위,0.4674,정상,정상,2일 연속
2024-04-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4645,정상,정상,2일 연속
2024-04-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4631,정상,정상,2일 연속
2024-04-04,KPI_U04_CHEM_U01,약품 A 원단위,0.4728,정상,정상,2일 연속
2024-04-05,KPI_U04_CHEM_U01,약품 A 원단위,0.47,정상,정상,2일 연속
2024-04-06,KPI_U04_CHEM_U01,약품 A 원단위,0.468,정상,정상,2일 연속
2024-04-07,KPI_U04_CHEM_U01,약품 A 원단위,0.4662,정상,정상,2일 연속
2024-04-08,KPI_U04_CHEM_U01,약품 A 원단위,0.4723,정상,정상,2일 연속
2024-04-09,KPI_U04_CHEM_U01,약품 A 원단위,0.4687,정상,정상,2일 연속
2024-04-10,KPI_U04_CHEM_U01,약품 A 원단위,0.466,정상,정상,2일 연속
2024-04-11,KPI_U04_CHEM_U01,약품 A 원단위,0.4683,정상,정상,2일 연속
2024-04-12,KPI_U04_CHEM_U01,약품 A 원단위,0.4664,정상,정상,2일 연속
2024-04-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4643,정상,정상,2일 연속
2024-04-14,KPI_U04_CHEM_U01,약품 A 원단위,0.4727,정상,정상,2일 연속
2024-04-15,KPI_U04_CHEM_U01,약품 A 원단위,0.4683,정상,정상,2일 연속
2024-04-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4665,정상,정상,2일 연속
2024-04-17,KPI_U04_CHEM_U01,약품 A 원단위,0.471,정상,정상,2일 연속
2024-04-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4636,정상,정상,2일 연속
2024-04-19,KPI_U04_CHEM_U01,약품 A 원단위,0.4671,정상,정상,2일 연속
2024-04-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4678,정상,정상,2일 연속
2024-04-21,KPI_U04_CHEM_U01,약품 A 원단위,0.4651,정상,정상,2일 연속
2024-04-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4683,정상,정상,2일 연속
2024-04-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4645,정상,정상,2일 연속
2024-04-24,KPI_U04_CHEM_U01,약품 A 원단위,0.4621,정상,정상,2일 연속
2024-04-25,KPI_U04_CHEM_U01,약품 A 원단위,0.4663,정상,정상,2일 연속
2024-04-26,KPI_U04_CHEM_U01,약품 A 원단위,0.4644,정상,정상,2일 연속
2024-04-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4666,정상,정상,2일 연속
2024-04-28,KPI_U04_CHEM_U01,약품 A 원단위,0.466,정상,정상,2일 연속
2024-04-29,KPI_U04_CHEM_U01,약품 A 원단위,0.4707,정상,정상,2일 연속
2024-04-30,KPI_U04_CHEM_U01,약품 A 원단위,0.4706,정상,정상,2일 연속
2024-05-01,KPI_U04_CHEM_U01,약품 A 원단위,0.4663,정상,정상,2일 연속
2024-05-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4696,정상,정상,2일 연속
2024-05-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4713,정상,정상,2일 연속
2024-05-04,KPI_U04_CHEM_U01,약품 A 원단위,0.4658,정상,정상,2일 연속
2024-05-05,KPI_U04_CHEM_U01,약품 A 원단위,0.47,정상,정상,2일 연속
2024-05-06,KPI_U04_CHEM_U01,약품 A 원단위,0.4672,정상,정상,2일 연속
2024-05-07,KPI_U04_CHEM_U01,약품 A 원단위,0.4643,정상,정상,2일 연속
2024-05-08,KPI_U04_CHEM_U01,약품 A 원단위,0.4691,정상,정상,2일 연속
2024-05-09,KPI_U04_CHEM_U01,약품 A 원단위,0.4659,정상,정상,2일 연속
2024-05-10,KPI_U04_CHEM_U01,약품 A 원단위,0.4634,정상,정상,2일 연속
2024-05-11,KPI_U04_CHEM_U01,약품 A 원단위,0.4719,정상,정상,2일 연속
2024-05-12,KPI_U04_CHEM_U01,약품 A 원단위,0.4682,정상,정상,2일 연속
2024-05-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4638,정상,정상,2일 연속
2024-05-14,KPI_U04_CHEM_U01,약품 A 원단위,0.4607,정상,정상,2일 연속
2024-05-15,KPI_U04_CHEM_U01,약품 A 원단위,0.4652,정상,정상,2일 연속
2024-05-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4674,정상,정상,2일 연속
2024-05-17,KPI_U04_CHEM_U01,약품 A 원단위,0.4672,정상,정상,2일 연속
2024-05-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4653,정상,정상,2일 연속
2024-05-19,KPI_U04_CHEM_U01,약품 A 원단위,0.4691,정상,정상,2일 연속
2024-05-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4695,정상,정상,2일 연속
2024-05-21,KPI_U04_CHEM_U01,약품 A 원단위,0.4682,정상,정상,2일 연속
2024-05-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4689,정상,정상,2일 연속
2024-05-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4731,정상,정상,2일 연속
2024-05-24,KPI_U04_CHEM_U01,약품 A 원단위,0.4648,정상,정상,2일 연속
2024-05-25,KPI_U04_CHEM_U01,약품 A 원단위,0.4697,정상,정상,2일 연속
2024-05-26,KPI_U04_CHEM_U01,약품 A 원단위,0.4749,주의,정상,2일 연속
2024-05-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4718,정상,정상,2일 연속
2024-05-28,KPI_U04_CHEM_U01,약품 A 원단위,0.4734,정상,정상,2일 연속
2024-05-29,KPI_U04_CHEM_U01,약품 A 원단위,0.467,정상,정상,2일 연속
2024-05-30,KPI_U04_CHEM_U01,약품 A 원단위,0.464,정상,정상,2일 연속
2024-05-31,KPI_U04_CHEM_U01,약품 A 원단위,0.4684,정상,정상,2일 연속
2024-06-01,KPI_U04_CHEM_U01,약품 A 원단위,0.4671,정상,정상,2일 연속
2024-06-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4681,정상,정상,2일 연속
2024-06-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4693,정상,정상,2일 연속
2024-06-04,KPI_U04_CHEM_U01,약품 A 원단위,0.4705,정상,정상,2일 연속
2024-06-05,KPI_U04_CHEM_U01,약품 A 원단위,0.4684,정상,정상,2일 연속
2024-06-06,KPI_U04_CHEM_U01,약품 A 원단위,0.4719,정상,정상,2일 연속
2024-06-07,KPI_U04_CHEM_U01,약품 A 원단위,0.471,정상,정상,2일 연속
2024-06-08,KPI_U04_CHEM_U01,약품 A 원단위,0.4679,정상,정상,2일 연속
2024-06-09,KPI_U04_CHEM_U01,약품 A 원단위,0.4643,정상,정상,2일 연속
2024-06-10,KPI_U04_CHEM_U01,약품 A 원단위,0.4712,정상,정상,2일 연속
2024-06-11,KPI_U04_CHEM_U01,약품 A 원단위,0.4709,정상,정상,2일 연속
2024-06-12,KPI_U04_CHEM_U01,약품 A 원단위,0.465,정상,정상,2일 연속
2024-06-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4692,정상,정상,2일 연속
2024-06-14,KPI_U04_CHEM_U01,약품 A 원단위,0.4642,정상,정상,2일 연속
2024-06-15,KPI_U04_CHEM_U01,약품 A 원단위,0.4653,정상,정상,2일 연속
2024-06-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4682,정상,정상,2일 연속
2024-06-17,KPI_U04_CHEM_U01,약품 A 원단위,0.4702,정상,정상,2일 연속
2024-06-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4696,정상,정상,2일 연속
2024-06-19,KPI_U04_CHEM_U01,약품 A 원단위,0.4706,정상,정상,2일 연속
2024-06-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4656,정상,정상,2일 연속
2024-06-21,KPI_U04_CHEM_U01,약품 A 원단위,0.4712,정상,정상,2일 연속
2024-06-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4674,정상,정상,2일 연속
2024-06-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4696,정상,정상,2일 연속
2024-06-24,KPI_U04_CHEM_U01,약품 A 원단위,0.4714,정상,정상,2일 연속
2024-06-25,KPI_U04_CHEM_U01,약품 A 원단위,0.4672,정상,정상,2일 연속
2024-06-26,KPI_U04_CHEM_U01,약품 A 원단위,0.4682,정상,정상,2일 연속
2024-06-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4655,정상,정상,2일 연속
2024-06-28,KPI_U04_CHEM_U01,약품 A 원단위,0.4684,정상,정상,2일 연속
2024-06-29,KPI_U04_CHEM_U01,약품 A 원단위,0.4674,정상,정상,2일 연속
2024-06-30,KPI_U04_CHEM_U01,약품 A 원단위,0.4696,정상,정상,2일 연속
2024-07-01,KPI_U04_CHEM_U01,약품 A 원단위,0.4749,주의,정상,2일 연속
2024-07-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4674,정상,정상,2일 연속
2024-07-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4696,정상,정상,2일 연속
2024-07-04,KPI_U04_CHEM_U01,약품 A 원단위,0.4706,정상,정상,2일 연속
2024-07-05,KPI_U04_CHEM_U01,약품 A 원단위,0.4678,정상,정상,2일 연속
2024-07-06,KPI_U04_CHEM_U01,약품 A 원단위,0.4623,정상,정상,2일 연속
2024-07-07,KPI_U04_CHEM_U01,약품 A 원단위,0.4641,정상,정상,2일 연속
2024-07-08,KPI_U04_CHEM_U01,약품 A 원단위,0.472,정상,정상,2일 연속
2024-07-09,KPI_U04_CHEM_U01,약품 A 원단위,0.467,정상,정상,2일 연속
2024-07-10,KPI_U04_CHEM_U01,약품 A 원단위,0.4681,정상,정상,2일 연속
2024-07-11,KPI_U04_CHEM_U01,약품 A 원단위,0.464,정상,정상,2일 연속
2024-07-12,KPI_U04_CHEM_U01,약품 A 원단위,0.4637,정상,정상,2일 연속
2024-07-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4668,정상,정상,2일 연속
2024-07-14,KPI_U04_CHEM_U01,약품 A 원단위,0.4668,정상,정상,2일 연속
2024-07-15,KPI_U04_CHEM_U01,약품 A 원단위,0.4638,정상,정상,2일 연속
2024-07-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4708,정상,정상,2일 연속
2024-07-17,KPI_U04_CHEM_U01,약품 A 원단위,0.4706,정상,정상,2일 연속
2024-07-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4652,정상,정상,2일 연속
2024-07-19,KPI_U04_CHEM_U01,약품 A 원단위,0.4587,정상,정상,2일 연속
2024-07-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4649,정상,정상,2일 연속
2024-07-21,KPI_U04_CHEM_U01,약품 A 원단위,0.468,정상,정상,2일 연속
2024-07-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4684,정상,정상,2일 연속
2024-07-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4714,정상,정상,2일 연속
2024-07-24,KPI_U04_CHEM_U01,약품 A 원단위,0.4733,정상,정상,2일 연속
2024-07-25,KPI_U04_CHEM_U01,약품 A 원단위,0.4723,정상,정상,2일 연속
2024-07-26,KPI_U04_CHEM_U01,약품 A 원단위,0.4695,정상,정상,2일 연속
2024-07-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4646,정상,정상,2일 연속
2024-07-28,KPI_U04_CHEM_U01,약품 A 원단위,0.4662,정상,정상,2일 연속
2024-07-29,KPI_U04_CHEM_U01,약품 A 원단위,0.4698,정상,정상,2일 연속
2024-07-30,KPI_U04_CHEM_U01,약품 A 원단위,0.4695,정상,정상,2일 연속
2024-07-31,KPI_U04_CHEM_U01,약품 A 원단위,0.4753,주의,정상,2일 연속
2024-08-01,KPI_U04_CHEM_U01,약품 A 원단위,0.4753,주의,주의,2일 연속
2024-08-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4654,정상,정상,2일 연속
2024-08-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4707,정상,정상,2일 연속
2024-08-04,KPI_U04_CHEM_U01,약품 A 원단위,0.4736,정상,정상,2일 연속
2024-08-05,KPI_U04_CHEM_U01,약품 A 원단위,0.4669,정상,정상,2일 연속
2024-08-06,KPI_U04_CHEM_U01,약품 A 원단위,0.4613,정상,정상,2일 연속
2024-08-07,KPI_U04_CHEM_U01,약품 A 원단위,0.4659,정상,정상,2일 연속
2024-08-08,KPI_U04_CHEM_U01,약품 A 원단위,0.4674,정상,정상,2일 연속
2024-08-09,KPI_U04_CHEM_U01,약품 A 원단위,0.4648,정상,정상,2일 연속
2024-08-10,KPI_U04_CHEM_U01,약품 A 원단위,0.4622,정상,정상,2일 연속
2024-08-11,KPI_U04_CHEM_U01,약품 A 원단위,0.4643,정상,정상,2일 연속
2024-08-12,KPI_U04_CHEM_U01,약품 A 원단위,0.4671,정상,정상,2일 연속
2024-08-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4645,정상,정상,2일 연속
2024-08-14,KPI_U04_CHEM_U01,약품 A 원단위,0.4634,정상,정상,2일 연속
2024-08-15,KPI_U04_CHEM_U01,약품 A 원단위,0.467,정상,정상,2일 연속
2024-08-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4693,정상,정상,2일 연속
2024-08-17,KPI_U04_CHEM_U01,약품 A 원단위,0.4697,정상,정상,2일 연속
2024-08-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4651,정상,정상,2일 연속
2024-08-19,KPI_U04_CHEM_U01,약품 A 원단위,0.4675,정상,정상,2일 연속
2024-08-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4675,정상,정상,2일 연속
2024-08-21,KPI_U04_CHEM_U01,약품 A 원단위,0.4642,정상,정상,2일 연속
2024-08-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4588,정상,정상,2일 연속
2024-08-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4632,정상,정상,2일 연속
2024-08-24,KPI_U04_CHEM_U01,약품 A 원단위,0.47,정상,정상,2일 연속
2024-08-25,KPI_U04_CHEM_U01,약품 A 원단위,0.4672,정상,정상,2일 연속
2024-08-26,KPI_U04_CHEM_U01,약품 A 원단위,0.4676,정상,정상,2일 연속
2024-08-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4737,정상,정상,2일 연속
2024-08-28,KPI_U04_CHEM_U01,약품 A 원단위,0.4703,정상,정상,2일 연속
2024-08-29,KPI_U04_CHEM_U01,약품 A 원단위,0.4611,정상,정상,2일 연속
2024-08-30,KPI_U04_CHEM_U01,약품 A 원단위,0.4723,정상,정상,2일 연속
2024-08-31,KPI_U04_CHEM_U01,약품 A 원단위,0.4734,정상,정상,2일 연속
2024-09-01,KPI_U04_CHEM_U01,약품 A 원단위,0.4662,정상,정상,2일 연속
2024-09-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4666,정상,정상,2일 연속
2024-09-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4719,정상,정상,2일 연속
2024-09-04,KPI_U04_CHEM_U01,약품 A 원단위,0.468,정상,정상,2일 연속
2024-09-05,KPI_U04_CHEM_U01,약품 A 원단위,0.4615,정상,정상,2일 연속
2024-09-06,KPI_U04_CHEM_U01,약품 A 원단위,0.4651,정상,정상,2일 연속
2024-09-07,KPI_U04_CHEM_U01,약품 A 원단위,0.4705,정상,정상,2일 연속
2024-09-08,KPI_U04_CHEM_U01,약품 A 원단위,0.4756,주의,정상,2일 연속
2024-09-09,KPI_U04_CHEM_U01,약품 A 원단위,0.4699,정상,정상,2일 연속
2024-09-10,KPI_U04_CHEM_U01,약품 A 원단위,0.4658,정상,정상,2일 연속
2024-09-11,KPI_U04_CHEM_U01,약품 A 원단위,0.4631,정상,정상,2일 연속
2024-09-12,KPI_U04_CHEM_U01,약품 A 원단위,0.4656,정상,정상,2일 연속
2024-09-13,KPI_U04_CHEM_U01,약품 A 원단위,0.4685,정상,정상,2일 연속
2024-09-14,KPI_U04_CHEM_U01,약품 A 원단위,0.4677,정상,정상,2일 연속
2024-09-15,KPI_U04_CHEM_U01,약품 A 원단위,0.4706,정상,정상,2일 연속
2024-09-16,KPI_U04_CHEM_U01,약품 A 원단위,0.4709,정상,정상,2일 연속
2024-09-17,KPI_U04_CHEM_U01,약품 A 원단위,0.4666,정상,정상,2일 연속
2024-09-18,KPI_U04_CHEM_U01,약품 A 원단위,0.4689,정상,정상,2일 연속
2024-09-19,KPI_U04_CHEM_U01,약품 A 원단위,0.4631,정상,정상,2일 연속
2024-09-20,KPI_U04_CHEM_U01,약품 A 원단위,0.4668,정상,정상,2일 연속
2024-09-21,KPI_U04_CHEM_U01,약품 A 원단위,0.4694,정상,정상,2일 연속
2024-09-22,KPI_U04_CHEM_U01,약품 A 원단위,0.4651,정상,정상,2일 연속
2024-09-23,KPI_U04_CHEM_U01,약품 A 원단위,0.4603,정상,정상,2일 연속
2024-09-24,KPI_U04_CHEM_U01,약품 A 원단위,0.4699,정상,정상,2일 연속
2024-09-25,KPI_U04_CHEM_U01,약품 A 원단위,0.4701,정상,정상,2일 연속
2024-09-26,KPI_U04_CHEM_U01,약품 A 원단위,0.466,정상,정상,2일 연속
2024-09-27,KPI_U04_CHEM_U01,약품 A 원단위,0.4648,정상,정상,2일 연속
2024-09-28,KPI_U04_CHEM_U01,약품 A 원단위,0.4677,정상,정상,2일 연속
2024-09-29,KPI_U04_CHEM_U01,약품 A 원단위,0.4685,정상,정상,2일 연속
2024-09-30,KPI_U04_CHEM_U01,약품 A 원단위,0.4761,주의,정상,2일 연속
2024-10-01,KPI_U04_CHEM_U01,약품 A 원단위,0.474,주의,주의,2일 연속
2024-10-02,KPI_U04_CHEM_U01,약품 A 원단위,0.4669,정상,정상,2일 연속
2024-10-03,KPI_U04_CHEM_U01,약품 A 원단위,0.4665,정상,정상,2일 연속
2024-10-04,KPI_U04_CHEM_U01,약품 A 원단위,0.4687,정상,정상,2일 연속
2024-10-05,KPI_U04_CHEM_U01,약품 A 원단위,0.4684,정상,정상,2일 연속
